GENEID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log10padj
LOC_Os01g52400,158.075496,1.273499432,0.401406276,3.172268327,0.001512532,0.005340874,2.2723877
LOC_Os01g52460,148.6725314,1.100984387,0.442036398,2.490405522,0.012759742,0.035256768,1.452757505
LOC_Os01g52480,51.94585867,5.520739823,0.810110832,6.422644796,1.34E-10,1.27E-09,8.896869329
LOC_Os01g52490,522.9873409,1.177919608,0.25047753,4.702552717,2.57E-06,1.50E-05,4.822883577
LOC_Os01g52500,1769.094275,2.328402892,0.17482241,13.31806566,1.82E-40,1.07E-38,37.97175215
LOC_Os01g52550,53.81075035,3.360288316,0.846480944,3.952603375,7.73E-05,0.000350268,3.455599961
LOC_Os01g52750,85.55731135,2.248978336,0.642838307,3.495827082,0.000472595,0.001854089,2.731869331
LOC_Os01g52780,1326.63835,6.063371847,0.314759066,19.21522943,2.76E-82,5.95E-80,79.22550153
LOC_Os01g52790,14.40251821,3.313172263,1.129581121,2.876528433,0.00402076,0.012792292,1.893051646
LOC_Os01g53000,397.2285188,1.228067881,0.292569312,4.197343845,2.70E-05,0.000133178,3.87556617
LOC_Os01g53255,154.6119646,2.75722775,0.420709087,6.547480111,5.85E-11,5.72E-10,9.242386986
LOC_Os01g53294,248.4057699,5.908703287,0.425148315,13.69014589,1.16E-42,7.89E-41,40.10310518
LOC_Os01g53350,38.08517897,3.184237804,0.991282607,3.197543672,0.001386034,0.004934015,2.30679953
LOC_Os01g53420,12.61079777,5.126421502,1.272702887,3.972391022,7.12E-05,0.000324266,3.489098078
LOC_Os01g53520,2808.350705,1.087689513,0.191810588,5.670617122,1.42E-08,1.10E-07,6.956803153
LOC_Os01g53790,349.4524926,0.961605837,0.286971197,3.350783775,0.000805832,0.003026389,2.519075183
LOC_Os01g53800,94.08681313,5.309884953,0.696421256,7.455982337,8.92E-14,1.14E-12,11.94475588
LOC_Os01g53810,69.15572475,2.695161519,0.623011351,4.317946621,1.57E-05,8.12E-05,4.090530826
LOC_Os01g53880,275.599425,1.024230694,0.366910287,2.791489663,0.005246603,0.016245681,1.789262082
LOC_Os01g54010,236.1955884,2.384577101,0.315591851,7.553138925,4.25E-14,5.58E-13,12.25364695
LOC_Os01g54050,908.5695976,4.598208121,0.341866484,13.43829965,3.61E-41,2.21E-39,38.65597921
LOC_Os01g54080,22.72635307,4.112665855,1.042795176,3.830409516,0.00012793,0.000556569,3.254481182
LOC_Os01g54350,172.374417,1.009815089,0.390197153,2.587956393,0.00965472,0.027567896,1.559596372
LOC_Os01g54370,18.86424527,4.698191097,1.234689423,3.641145838,0.000271427,0.001114027,2.953104202
LOC_Os01g54400,682.6428405,0.99956499,0.253672053,3.94034136,8.14E-05,0.000367079,3.435240532
LOC_Os01g54480,322.6218085,2.19101321,0.284076767,7.711101937,1.25E-14,1.69E-13,12.77119735
LOC_Os01g54670,79.61267658,4.115493005,0.817464399,4.993122081,5.94E-07,3.79E-06,5.421408108
LOC_Os01g54700,159.8016638,4.539489443,0.431264399,10.46344838,1.27E-25,3.46E-24,23.46149368
LOC_Os01g54730,2366.161102,1.185849227,0.157744162,7.517507062,5.58E-14,7.25E-13,12.13937794
LOC_Os01g54890,177.8177495,3.866200244,0.55796107,6.911871229,4.78E-12,5.17E-11,10.28686305
LOC_Os01g54920,3618.817504,1.706744644,0.143473959,11.89574401,1.25E-32,4.90E-31,30.30986312
LOC_Os01g54930,432.9650467,1.773593604,0.303359764,5.845901094,5.04E-09,4.11E-08,7.386150965
LOC_Os01g55040,271.9390618,1.094426831,0.320333957,3.416381163,0.000634594,0.002430858,2.614240438
LOC_Os01g55110,455.8102422,6.165075797,0.357509931,17.0752105,2.27E-65,3.57E-63,62.44706918
LOC_Os01g55170,196.0396121,1.690206679,0.383947644,4.401562141,1.07E-05,5.71E-05,4.24353277
LOC_Os01g55240,386.8628435,7.63624194,0.534849128,13.60275329,3.86E-42,2.47E-40,39.60786108
LOC_Os01g55340,12.64114385,5.127583396,1.271943606,3.977535782,6.96E-05,0.000317977,3.497604903
LOC_Os01g55410,87.36192496,6.739058422,0.794345278,7.524658316,5.29E-14,6.89E-13,12.16205882
LOC_Os01g55540,309.59281,4.41232995,0.335941608,13.09957093,3.31E-39,1.85E-37,36.73182097
LOC_Os01g55720,135.9981907,3.86997839,0.559599233,6.893891349,5.43E-12,5.82E-11,10.23513992
LOC_Os01g55730,137.8929132,1.629708,0.407697355,3.996633373,6.42E-05,0.000295106,3.530021979
LOC_Os01g55750,338.0953512,1.942744801,0.297621462,6.526737676,6.72E-11,6.52E-10,9.185673381
LOC_Os01g55770,1324.448612,1.148792098,0.188681999,6.088444234,1.14E-09,9.85E-09,8.006699074
LOC_Os01g55780,196.9365218,1.721101821,0.360241679,4.776796308,1.78E-06,1.06E-05,4.974350095
LOC_Os01g55830,3430.324267,0.80241791,0.151325585,5.302586275,1.14E-07,8.00E-07,6.096950174
LOC_Os01g55870,75.35679502,1.693142799,0.61251393,2.762714934,0.005732281,0.017542369,1.755911748
LOC_Os01g56070,146.5526524,2.399860306,0.527169912,4.54966036,5.37E-06,2.99E-05,4.524347424
LOC_Os01g56140,1900.003858,1.04031281,0.211719515,4.913609413,8.94E-07,5.56E-06,5.255159963
LOC_Os01g56780,234.788358,0.942888619,0.330113613,2.856169409,0.004287863,0.013578951,1.86713377
LOC_Os01g56790,85.48865316,2.121122517,0.508707739,4.166475624,3.09E-05,0.000151035,3.820922924
LOC_Os01g56880,177.6898793,2.095057523,0.405048439,5.170373885,2.34E-07,1.58E-06,5.802020574
LOC_Os01g57073,111.2892612,1.326842729,0.524716782,2.527992596,0.011471677,0.032126412,1.49313777
LOC_Os01g57420,156.6550795,2.00203352,0.474074691,4.221417005,2.43E-05,0.000120622,3.918572981
LOC_Os01g57560,235.075763,5.022477282,0.550095079,9.079743715,1.09E-19,2.07E-18,17.68438415
LOC_Os01g57570,1184.014737,1.860224458,0.188244268,9.881594158,5.00E-23,1.16E-21,20.93509989
LOC_Os01g57580,26.96674346,6.291329271,1.190233862,5.184455163,2.17E-07,1.47E-06,5.83265321
LOC_Os01g57630,84.54426403,1.784953851,0.619521254,2.879639758,0.003981298,0.012687263,1.896632057
LOC_Os01g57710,1284.030698,5.274737783,0.224802021,23.43238442,2.00E-121,7.32E-119,118.1357152
LOC_Os01g57840,98.74209263,7.321101234,0.827932851,7.28388707,3.24E-13,3.87E-12,11.41202518
LOC_Os01g57854,10.50202084,4.279789384,1.353345359,3.160449801,0.001575257,0.005539274,2.256547145
LOC_Os01g57870,21.27505974,2.936102602,1.125333852,2.60052651,0.009308083,0.026713841,1.573263666
LOC_Os01g57960,26471.28608,0.773460599,0.161280443,4.795748414,1.62E-06,9.70E-06,5.013362559
LOC_Os01g58010,265.5762779,2.203206802,0.343502702,6.412339954,1.43E-10,1.36E-09,8.868008831
LOC_Os01g58140,151.7336329,2.742326289,1.142113346,2.408654528,0.016011446,0.042900753,1.367535088
LOC_Os01g58150,18.84668318,5.736558536,1.227631778,4.603788902,4.15E-06,2.34E-05,4.630171594
LOC_Os01g58194,80.68012664,3.850066978,0.67679192,5.65489826,1.56E-08,1.21E-07,6.918502931
LOC_Os01g58220,2123.645905,1.33318428,0.170871969,7.802177326,6.08E-15,8.44E-14,13.07347196
LOC_Os01g58420,84.91939489,3.762131141,0.556134205,6.73086267,1.69E-11,1.73E-10,9.761352071
LOC_Os01g58580,59.66324835,1.687312904,0.688477402,2.449201373,0.014317338,0.038958607,1.409396575
LOC_Os01g58620,115.001656,1.462163831,0.496998741,2.941605464,0.003265156,0.010644396,1.972878967
LOC_Os01g58760,175.6841815,2.953064059,0.416261308,7.087716822,1.36E-12,1.55E-11,10.81086357
LOC_Os01g58910,21.9689158,5.87499221,1.230434953,4.687160921,2.77E-06,1.61E-05,4.793562027
LOC_Os01g59130,259.6863777,3.983316349,0.340811845,11.66399426,1.95E-31,7.26E-30,29.13907424
LOC_Os01g59180,62.38212674,3.037041864,0.749581256,4.038340468,5.38E-05,0.000250615,3.600992456
LOC_Os01g59350,161.5942487,2.478992501,0.423334482,5.852368163,4.85E-09,3.96E-08,7.402132931
LOC_Os01g59440,915.1955385,2.50546606,0.27328446,9.166912431,4.87E-20,9.50E-19,18.022125
LOC_Os01g59600,386.5428972,0.735676577,0.298444086,2.465055413,0.013699206,0.037510129,1.425851442
LOC_Os01g59670,37.78182483,5.351368435,0.929465556,5.341214617,9.23E-08,6.55E-07,6.183547925
LOC_Os01g59740,375.2794151,2.652308216,0.297116652,8.924013665,4.50E-19,8.29E-18,17.0816519
LOC_Os01g59760,24.0864145,4.798100385,0.99969604,4.473198476,7.71E-06,4.18E-05,4.37853506
LOC_Os01g59790,2414.813827,1.976159201,0.166895944,11.84041954,2.41E-32,9.42E-31,30.02595573
LOC_Os01g59890,21.28420237,3.803120751,1.136034193,3.288740549,0.001006367,0.003698842,2.431934169
LOC_Os01g59900,1438.779861,1.139963972,0.1698468,6.711673111,1.92E-11,1.96E-10,9.707535806
LOC_Os01g59970,169.4474762,3.237255918,0.400741216,8.066994537,7.20E-16,1.07E-14,13.970369
LOC_Os01g60020,216.6044379,3.532455443,0.394261269,8.946664346,3.66E-19,6.78E-18,17.16858539
LOC_Os01g60250,64.94805779,3.095679076,0.728774181,4.233645564,2.30E-05,0.000114792,3.940090113
LOC_Os01g60640,68.86619333,5.442270214,0.7898779,6.630710086,3.34E-11,3.35E-10,9.474971024
LOC_Os01g60860,139.0643375,2.039484569,0.467105836,4.364501968,1.27E-05,6.67E-05,4.175881901
LOC_Os01g60930,44.35662853,2.538054783,0.862998432,2.932861544,0.003358536,0.010899139,1.962607789
LOC_Os01g61070,84.69887573,7.037675623,0.852165428,6.909517458,4.86E-12,5.24E-11,10.28054975
LOC_Os01g61080,84.75371667,3.346296066,0.649391809,5.137541356,2.78E-07,1.86E-06,5.730680003
LOC_Os01g61190,12.32359936,4.25082633,1.230534816,3.350498712,0.000806662,0.003028783,2.518731798
LOC_Os01g61380,49.56397803,3.411219617,0.83518588,4.061195293,4.88E-05,0.000229264,3.639663543
LOC_Os01g61440,24.02255514,2.952879992,0.969056567,3.027432973,0.002466404,0.008287707,2.081565585
LOC_Os01g61720,1090.882408,1.583012483,0.193797664,8.168179425,3.13E-16,4.76E-15,14.32239338
LOC_Os01g61814,112.8480577,1.196347422,0.46960071,2.547162053,0.010860299,0.030572032,1.51467569
LOC_Os01g61900,103.7325095,6.335012553,0.68700485,8.67225452,4.24E-18,7.37E-17,16.13226955
LOC_Os01g61970,262.3355876,1.429754751,0.405345546,3.527046452,0.000420223,0.00166775,2.777868994
LOC_Os01g62244,579.2508946,0.590259477,0.250224807,2.358908067,0.018328796,0.04829213,1.316123637
LOC_Os01g62290,275.6878732,2.100100051,0.314130579,6.683954594,2.33E-11,2.36E-10,9.627706806
LOC_Os01g62370,145.2758249,4.171224828,0.615993354,6.746437946,1.52E-11,1.57E-10,9.805053713
LOC_Os01g62430,93.92506147,1.41044761,0.574868356,2.452559149,0.014184406,0.038630289,1.413072046
LOC_Os01g62610,33.51663791,3.534097003,0.994761587,3.528023947,0.000418674,0.001662442,2.779253445
LOC_Os01g62650,319.4935335,1.338752829,0.326011707,4.106170362,4.02E-05,0.000192465,3.715648812
LOC_Os01g62860,15.80883522,5.481488694,1.246904845,4.331276522,1.48E-05,7.67E-05,4.11499226
LOC_Os01g62870,149.9464221,5.149967289,0.610145037,8.34637487,7.04E-17,1.13E-15,14.94726281
LOC_Os01g62920,34.5110668,2.673262987,0.817024945,3.262412876,0.001104681,0.004020181,2.395754362
LOC_Os01g62970,1697.400233,4.156351276,0.176673781,23.5175034,2.70E-122,1.01E-119,118.9948565
LOC_Os01g63010,123.5335699,4.199730262,1.108573583,3.793445715,0.000148571,0.000640525,3.193464112
LOC_Os01g63250,68.21082928,2.137837171,0.650528644,3.284237754,0.001022586,0.003750039,2.425964255
LOC_Os01g63420,551.6859061,0.64416938,0.238139179,2.705016426,0.006830101,0.020450342,1.689299434
LOC_Os01g63460,72.98267946,4.10670431,0.696929896,5.844494799,5.08E-09,4.14E-08,7.382707001
LOC_Os01g63710,30.72584839,5.415824093,0.995059596,4.876172306,1.08E-06,6.65E-06,5.177092651
LOC_Os01g63770,368.0748895,3.630582243,0.287275114,12.62551601,1.53E-36,7.40E-35,34.13104487
LOC_Os01g63800,559.8168356,0.733262192,0.264774082,2.769375048,0.005616394,0.017244796,1.763341937
LOC_Os01g64020,55.42127501,5.647028776,0.86680202,6.115910414,9.60E-10,8.36E-09,8.077759766
LOC_Os01g64100,142.6002585,7.872800639,0.788502499,8.035895385,9.29E-16,1.37E-14,13.86448315
LOC_Os01g64110,364.1215942,2.432694683,0.326518876,7.448592182,9.43E-14,1.20E-12,11.92252447
LOC_Os01g64170,955.5932741,0.670350855,0.204970983,3.270456742,0.00107374,0.003917438,2.406997821
LOC_Os01g64250,36.33032932,6.913180467,1.124573747,6.031974426,1.62E-09,1.38E-08,7.858964946
LOC_Os01g64470,29.35049137,2.13691894,0.851866347,2.503185776,0.012308092,0.034170807,1.466344763
LOC_Os01g64520,450.4772798,1.015534516,0.26803462,3.788791397,0.000151382,0.000651038,3.186393946
LOC_Os01g64630,1415.668855,2.012820635,0.248853021,8.088083676,6.06E-16,9.04E-15,14.04380836
LOC_Os01g64640,486.9882534,1.763149605,0.248749987,7.087494566,1.37E-12,1.55E-11,10.8104791
LOC_Os01g64680,74.73664517,5.798123412,0.722524485,7.621743648,2.50E-14,3.33E-13,12.47762797
LOC_Os01g64790,286.2225016,2.611994571,0.406279808,6.426968025,1.30E-10,1.23E-09,8.908950403
LOC_Os01g64820,11.3275674,4.920500939,1.290740555,3.759255573,0.00017042,0.000726952,3.138494559
LOC_Os01g64890,125.1556521,2.830238055,0.661576077,4.273256373,1.93E-05,9.74E-05,4.011541129
LOC_Os01g64970,332.2260394,1.543726884,0.353880673,4.361929603,1.29E-05,6.74E-05,4.171494915
LOC_Os01g65140,78.84039924,1.40991649,0.537673257,2.62152231,0.008753803,0.025335635,1.596268205
LOC_Os01g65260,1106.517683,1.221253137,0.194117765,6.291213721,3.15E-10,2.88E-09,8.540080217
LOC_Os01g65330,204.5183361,1.017388344,0.372490125,2.731122589,0.006311899,0.019086095,1.719282911
LOC_Os01g65370,55.18687159,5.710404666,0.862853146,6.180312247,6.40E-10,5.67E-09,8.246294122
LOC_Os01g65380,97.55158488,2.241137073,0.643217766,3.482498929,0.000496757,0.001941911,2.711770609
LOC_Os01g65420,144.8486432,4.877241847,1.088899243,4.465709191,7.98E-06,4.32E-05,4.364526292
LOC_Os01g65480,23.32321294,5.302600141,1.145221259,4.292794304,1.76E-05,9.01E-05,4.045345054
LOC_Os01g65520,110.2471673,2.158823362,0.523850344,4.119198625,3.80E-05,0.000182832,3.737947022
LOC_Os01g65680,65.35752413,4.356151185,0.650240229,6.613378511,3.76E-11,3.73E-10,9.428081709
LOC_Os01g65790,29.62271057,4.4402264,0.935261009,4.592408306,4.38E-06,2.47E-05,4.607232717
LOC_Os01g65880,1995.353336,0.973190915,0.167758474,5.801120604,6.59E-09,5.30E-08,7.275710077
LOC_Os01g66110,88.25791094,4.339080656,0.711373381,6.051649666,1.43E-09,1.23E-08,7.910992886
LOC_Os01g66270,68.39827875,5.115486618,0.788627757,6.313647955,2.73E-10,2.51E-09,8.601189487
LOC_Os01g66940,131.647526,2.240568989,0.441502487,5.071996023,3.94E-07,2.57E-06,5.589635752
LOC_Os01g66970,17.66838341,4.278911753,1.1557585,3.50210674,0.000461595,0.00181546,2.741013434
LOC_Os01g67330,29.40872583,5.427368757,1.000171791,4.828263094,1.38E-06,8.34E-06,5.078886364
LOC_Os01g67360,172.7304377,4.354255781,0.539411226,8.036990652,9.21E-16,1.36E-14,13.86795724
LOC_Os01g67370,43.59918018,1.952302834,0.686710064,2.839287381,0.004521442,0.014238424,1.846538078
LOC_Os01g67490,437.8132359,2.639475379,0.275866867,9.565429379,1.12E-21,2.37E-20,19.62472807
LOC_Os01g67510,168.4310137,1.073915832,0.371424124,2.891132749,0.003838559,0.012282141,1.910725911
LOC_Os01g67770,151.3985107,2.121213303,0.399357228,5.309593502,1.10E-07,7.71E-07,6.113055773
LOC_Os01g67850,561.7866271,1.383950291,0.283220416,4.886317616,1.03E-06,6.35E-06,5.197397527
LOC_Os01g67860,786.6018368,3.233282738,0.256134741,12.6195827,1.65E-36,7.93E-35,34.10090594
LOC_Os01g68104,47.11696997,1.971254139,0.760796422,2.58770179,0.009661859,0.027583274,1.559354186
LOC_Os01g68269,2646.276972,5.697376836,0.573791247,9.921918304,3.34E-23,7.87E-22,21.10378597
LOC_Os01g68300,59500.61607,6.597673794,0.397106487,16.61329168,5.58E-62,8.21E-60,59.08552021
LOC_Os01g68390,15.90520306,2.723663725,1.13702651,2.3845947,0.017097947,0.04546355,1.342336654
LOC_Os01g68710,216.9100573,1.68448496,0.337933538,4.983982577,6.23E-07,3.97E-06,5.401744918
LOC_Os01g68840,49.88453844,2.077738345,0.665215691,3.119833386,0.001809534,0.006270606,2.2026905
LOC_Os01g68930,248.3811863,2.966044245,0.410929919,7.213155772,5.47E-13,6.37E-12,11.19569183
LOC_Os01g68950,1896.302266,3.197105667,0.18418188,17.35653215,1.76E-67,2.89E-65,64.53976411
LOC_Os01g69070,272.5862017,3.968094957,1.335022533,3.195100337,0.001397822,0.004969754,2.303665083
LOC_Os01g69090,244.1371119,1.735474427,0.337648826,5.139252231,2.76E-07,1.84E-06,5.734079884
LOC_Os01g69100,279.2559306,2.713950047,0.313585641,8.650648054,5.12E-18,8.86E-17,16.05233343
LOC_Os01g69110,500.4703501,0.772455995,0.237685041,3.249878492,0.001154543,0.00418808,2.377984985
LOC_Os01g69250,535.4498687,0.702550578,0.252740369,2.779694564,0.005441005,0.016767425,1.775533639
LOC_Os01g69830,196.2289394,1.954241802,0.410754971,4.756753888,1.97E-06,1.16E-05,4.933951695
LOC_Os01g69840,5760.79484,0.956178772,0.213718785,4.473996479,7.68E-06,4.17E-05,4.379856915
LOC_Os01g69920,352.1760976,0.761132362,0.28184369,2.700530367,0.006922902,0.020678412,1.68448282
LOC_Os01g70080,33.70604353,6.045669534,1.055072198,5.138114693,2.78E-07,1.85E-06,5.731820276
LOC_Os01g70110,229.2827076,6.774776438,0.539254428,12.09309726,1.15E-33,4.72E-32,31.32608671
LOC_Os01g70140,286.1751545,2.348212419,0.315965912,7.429666759,1.09E-13,1.37E-12,11.86344831
LOC_Os01g70160,65.19084042,1.557275501,0.601188232,2.589559563,0.00960988,0.027454805,1.561381636
LOC_Os01g70170,1927.705123,1.944899096,0.169825404,11.45206653,2.30E-30,8.10E-29,28.09145816
LOC_Os01g70190,87.80944499,1.673867721,0.662312125,2.526612577,0.011516847,0.032229967,1.491740137
LOC_Os01g70260,51.58811592,3.300595163,0.651706116,5.03781209,4.71E-07,3.05E-06,5.516334398
LOC_Os01g70730,101.9887976,6.400983503,0.766074709,7.812004936,5.63E-15,7.82E-14,13.10694014
LOC_Os01g70790,1921.116274,1.089502623,0.247806509,4.396572458,1.10E-05,5.83E-05,4.234573421
LOC_Os01g70930,84.77712542,6.117322054,0.748405909,7.678290588,1.61E-14,2.17E-13,12.66311491
LOC_Os01g70980,362.2803526,0.932112374,0.32349363,2.881352339,0.003959727,0.012623636,1.898815534
LOC_Os01g71094,22.85346155,6.144093424,1.188418857,5.08920315,3.60E-07,2.37E-06,5.626081869
LOC_Os01g71100,104.092039,3.385373124,0.633043259,5.335864435,9.51E-08,6.73E-07,6.171908305
LOC_Os01g71106,79.84916694,2.685448957,0.614129269,4.364807353,1.27E-05,6.67E-05,4.176199538
LOC_Os01g71114,94.36804431,3.843283804,0.551847583,6.930203503,4.20E-12,4.57E-11,10.34008105
LOC_Os01g71230,1224.525842,1.294425938,0.183565756,7.051481022,1.77E-12,1.99E-11,10.70027144
LOC_Os01g71310,85.12888217,5.44742436,0.680992718,7.764947808,8.17E-15,1.12E-13,12.95055945
LOC_Os01g71320,29.96714094,2.079277018,0.794920837,2.611335337,0.009018941,0.02600734,1.584904067
LOC_Os01g72009,2322.996719,5.850418785,0.283502267,20.6120182,2.14E-94,5.71E-92,91.24330931
LOC_Os01g72130,15.92971844,5.447253072,1.253849381,4.278001922,1.89E-05,9.56E-05,4.019675326
LOC_Os01g72170,38.8611582,4.881049595,0.918039161,5.102278727,3.36E-07,2.21E-06,5.654787603
LOC_Os01g72200,35.27027151,2.007366482,0.782881961,2.559677328,0.010476939,0.029609395,1.528570465
LOC_Os01g72240,359.3466703,1.439719303,0.265975778,5.41262931,6.21E-08,4.48E-07,6.34862794
LOC_Os01g72330,567.3243282,1.119321611,0.25581771,4.375421953,1.21E-05,6.37E-05,4.195572498
LOC_Os01g72520,71.14075563,2.799919801,0.595760557,4.69033212,2.73E-06,1.59E-05,4.798871495
LOC_Os01g72530,245.9530303,1.579544664,0.390955744,4.039728315,5.35E-05,0.000249211,3.603433302
LOC_Os01g72834,48.66602696,7.363133144,1.092461713,6.585348975,4.54E-11,4.48E-10,9.348984444
LOC_Os01g72850,10.32305497,4.249432285,1.355099152,3.135445341,0.001715934,0.005972559,2.223839576
LOC_Os01g72940,126.5201865,1.178692121,0.485628233,2.426825466,0.015231581,0.041084019,1.386327081
LOC_Os01g73080,132.7837379,1.171298423,0.412103128,2.841855627,0.00448518,0.014129517,1.849872669
LOC_Os01g73140,1826.744377,2.323763553,0.187971117,12.36178294,4.21E-35,1.90E-33,32.72069131
LOC_Os01g73170,11.1133313,3.787267305,1.224858424,2.919574612,0.003505095,0.011332684,1.945667234
LOC_Os01g73250,9771.865475,5.165341981,0.203195929,25.41703568,1.63E-142,8.57E-140,139.0667804
LOC_Os01g73300,75.62964154,2.488272454,0.524537686,4.737125036,2.17E-06,1.28E-05,4.89361487
LOC_Os01g73310,75.35634719,1.835358161,0.620018155,2.958073799,0.00309568,0.010152901,1.993409835
LOC_Os01g73790,58.52910116,5.216284954,0.7896419,6.370321544,1.89E-10,1.75E-09,8.756146525
LOC_Os01g73940,17593.10803,6.280586941,0.209752076,29.93683305,6.53E-197,7.90E-194,193.1021896
LOC_Os01g74300,948.653213,7.465460426,0.349274757,21.05231687,2.18E-98,6.35E-96,95.19750077
LOC_Os01g74410,216.3879095,5.851696571,0.555998398,10.36716457,3.50E-25,9.16E-24,23.03822402
LOC_Os01g74450,2659.826102,0.928920046,0.208200935,4.461646463,8.13E-06,4.40E-05,4.356884653
LOC_Os02g01010,52.58858274,1.871508201,0.654280924,2.857474715,0.004270267,0.013531396,1.868657384
LOC_Os02g01060,179.4354667,3.825546174,1.324028797,3.047066719,0.002310864,0.007816515,2.106986815
LOC_Os02g01080,43.57818433,1.653035257,0.672835908,2.454744308,0.014098483,0.038449519,1.415109085
LOC_Os02g01100,51.41848837,3.542361019,0.891168014,3.95730716,7.58E-05,0.00034384,3.46364398
