"","Distance","Treatment","time","mean","se"
"3702",5.402,"control","5min",42.446975,3.63361361
"3703",5.517,"control","5min",42.5307,3.726569658
"3704",5.632,"control","5min",42.36285,3.564888614
"3705",5.747,"control","5min",42.36595,3.605487919
"3706",5.862,"control","5min",42.362425,3.573491488
"3707",5.977,"control","5min",42.23175,3.440767661
"3708",6.092,"control","5min",42.3589,3.515529732
"3709",6.207,"control","5min",42.155175,3.406845574
"3710",6.322,"control","5min",42.12815,3.505169303
"3711",6.437,"control","5min",42.048375,3.51612433
"3712",6.552,"control","5min",41.9161,3.461579852
"3713",6.667,"control","5min",42.016575,3.551699591
"3714",6.782,"control","5min",41.8109,3.48017315
"3715",6.897,"control","5min",41.8274,3.592557205
"3716",7.011,"control","5min",41.6868,3.580635869
"3717",7.126,"control","5min",41.599025,3.536736949
"3718",7.241,"control","5min",41.719975,3.602334429
"3719",7.356,"control","5min",41.5263,3.452441805
"3720",7.471,"control","5min",41.6596,3.506306847
"3721",7.586,"control","5min",41.547125,3.458283612
"3722",7.701,"control","5min",41.506475,3.443082576
"3723",7.816,"control","5min",41.531475,3.51548622
"3724",7.931,"control","5min",41.2901,3.39122345
"3725",8.046,"control","5min",41.338675,3.447596425
"3726",8.161,"control","5min",41.169875,3.37983873
"3727",8.276,"control","5min",41.08955,3.380383921
"3728",8.391,"control","5min",41.02495,3.4827898
"3729",8.506,"control","5min",40.79155,3.429429618
"3730",8.621,"control","5min",40.863625,3.585453031
"3731",8.736,"control","5min",40.70665,3.516524368
"3732",8.851,"control","5min",40.7239,3.555328833
"3733",8.966,"control","5min",40.72605,3.621238469
"3734",9.08,"control","5min",40.5876,3.53207492
"3735",9.195,"control","5min",40.658875,3.69206198
"3736",9.31,"control","5min",40.481125,3.594227726
"3737",9.425,"control","5min",40.497425,3.656288229
"3738",9.54,"control","5min",40.5384,3.666099205
"3739",9.655,"control","5min",40.4406,3.563789774
"3740",9.77,"control","5min",40.5107,3.649826908
"3741",9.885,"control","5min",40.321375,3.529842607
"3742",10,"control","5min",40.346425,3.63401252
"3743",10.115,"control","5min",40.334425,3.671474279
"3744",10.23,"control","5min",40.269925,3.680700919
"3745",10.345,"control","5min",40.42995,3.806745742
"3746",10.46,"control","5min",40.33585,3.735437362
"3747",10.575,"control","5min",40.511575,3.847868105
"3748",10.69,"control","5min",40.516775,3.807048901
"3749",10.805,"control","5min",40.508675,3.803850844
"3750",10.92,"control","5min",40.687525,3.885561972
"3751",11.034,"control","5min",40.555225,3.776699513
"3752",11.149,"control","5min",40.791675,3.857259553
"3753",11.264,"control","5min",40.818175,3.789777292
"3754",11.379,"control","5min",40.86385,3.757975911
"3755",11.494,"control","5min",41.081725,3.791994038
"3756",11.609,"control","5min",41.0428,3.717464679
"3757",11.724,"control","5min",41.351125,3.802295762
"3758",11.839,"control","5min",41.366275,3.737740438
"3759",11.954,"control","5min",41.453775,3.699431187
"3760",12.069,"control","5min",41.5711,3.695867751
"3761",12.184,"control","5min",41.52095,3.5885691
"3762",12.299,"control","5min",41.83125,3.672721636
"3763",12.414,"control","5min",41.838975,3.618834324
"3764",12.529,"control","5min",41.952075,3.629284982
"3765",12.644,"control","5min",41.947925,3.657843327
"3766",12.759,"control","5min",41.761125,3.590814346
"3767",12.874,"control","5min",41.875125,3.673202775
"3768",12.989,"control","5min",41.65035,3.55968545
"3769",13.103,"control","5min",41.65615,3.567254473
"3770",13.218,"control","5min",41.57365,3.581537784
"3771",13.333,"control","5min",41.42085,3.53247672
"3772",13.448,"control","5min",41.507125,3.657984108
"3773",13.563,"control","5min",41.335675,3.606781533
"3774",13.678,"control","5min",41.417875,3.705905441
"3775",13.793,"control","5min",41.336975,3.696188851
"3776",13.908,"control","5min",41.161025,3.634748288
"3777",14.023,"control","5min",41.124375,3.728961052
"3778",14.138,"control","5min",40.79145,3.589955319
"3779",14.253,"control","5min",40.734225,3.650382294
"3780",14.368,"control","5min",40.551475,3.5700885
"3781",14.483,"control","5min",40.382225,3.535330616
"3782",14.598,"control","5min",40.391025,3.621592562
"3783",14.713,"control","5min",40.151375,3.501220512
"3784",14.828,"control","5min",40.22885,3.604103565
"3785",14.943,"control","5min",40.1387,3.536291248
"3786",15.057,"control","5min",40.076875,3.556479105
"3787",15.172,"control","5min",40.1687,3.640776965
"3788",15.287,"control","5min",39.992825,3.541403344
"3789",15.402,"control","5min",40.196875,3.66670008
"3790",15.517,"control","5min",40.165825,3.615621423
"3791",15.632,"control","5min",40.2443,3.695002232
"3792",15.747,"control","5min",40.383125,3.777103272
"3793",15.862,"control","5min",40.270525,3.689964012
"3794",15.977,"control","5min",40.491025,3.804903289
"3795",16.092,"control","5min",40.373675,3.675900812
"3796",16.207,"control","5min",40.464025,3.678323551
"3797",16.322,"control","5min",40.502825,3.637758181
"3798",16.437,"control","5min",40.31075,3.44685929
"3799",16.552,"control","5min",40.414675,3.465664552
"3800",16.667,"control","5min",40.250725,3.298494282
"3801",16.782,"control","5min",40.3435,3.282798599
"3802",16.897,"control","5min",40.361775,3.216654334
"3803",17.011,"control","5min",40.250925,3.07884535
"3804",17.126,"control","5min",40.325175,3.167350571
"3805",17.241,"control","5min",40.037475,3.043573429
"3806",17.356,"control","5min",40.010475,3.119426895
"3807",17.471,"control","5min",39.88455,3.113814013
"3808",17.586,"control","5min",39.804825,3.043513606
"3809",17.701,"control","5min",39.94435,3.140441052
"3810",17.816,"control","5min",39.763775,2.923462489
"3811",17.931,"control","5min",39.91415,3.007145397
"3812",18.046,"control","5min",39.8065,2.950892058
"3813",18.161,"control","5min",39.71965,2.86973731
"3814",18.276,"control","5min",39.804125,2.928337549
"3815",18.391,"control","5min",39.692775,2.748533538
"3816",18.506,"control","5min",39.86565,2.835264275
"3817",18.621,"control","5min",39.816325,2.754722726
"3818",18.736,"control","5min",39.78975,2.772513616
"3819",18.851,"control","5min",39.840825,2.877399734
"3820",18.966,"control","5min",39.663225,2.750102678
"3821",19.08,"control","5min",39.8304,2.901158155
"3822",19.195,"control","5min",39.756225,2.767505956
"3823",19.31,"control","5min",39.75915,2.775419394
"3824",19.425,"control","5min",39.7592,2.817257109
"3825",19.54,"control","5min",39.50445,2.696262913
"3826",19.655,"control","5min",39.577225,2.854589734
"3827",19.77,"control","5min",39.330225,2.706634197
"3828",19.885,"control","5min",39.26505,2.736473458
"3829",20,"control","5min",39.2276,2.734857666
"3830",20.115,"control","5min",39.0533,2.630892909
"3831",20.23,"control","5min",39.1945,2.74264332
"3832",20.345,"control","5min",38.9999,2.594785255
"3833",20.46,"control","5min",39.027375,2.661330059
"3834",20.575,"control","5min",38.94405,2.618861679
"3835",20.69,"control","5min",38.71845,2.498756777
"3836",20.805,"control","5min",38.82815,2.570457188
"3837",20.92,"control","5min",38.59385,2.342895487
"3838",21.034,"control","5min",38.66325,2.356657082
"3839",21.149,"control","5min",38.539025,2.29438215
"3840",21.264,"control","5min",38.37925,2.229013339
"3841",21.379,"control","5min",38.459425,2.368523155
"3842",21.494,"control","5min",38.21035,2.219720719
"3843",21.609,"control","5min",38.361925,2.343914936
"3844",21.724,"control","5min",38.324075,2.325713659
"3845",21.839,"control","5min",38.3136,2.287893733
"3846",21.954,"control","5min",38.3797,2.378997123
"3847",22.069,"control","5min",38.1545,2.266884027
"3848",22.184,"control","5min",38.27175,2.455191963
"3849",22.299,"control","5min",38.139075,2.432161128
"3850",22.414,"control","5min",38.127425,2.468349649
"3851",22.529,"control","5min",38.17565,2.595639587
"3852",22.644,"control","5min",38.031225,2.478608721
"3853",22.759,"control","5min",38.189625,2.630113017
"3854",22.874,"control","5min",38.11415,2.558146484
"3855",22.989,"control","5min",38.2044,2.607193195
"3856",23.103,"control","5min",38.25735,2.662103644
"3857",23.218,"control","5min",38.0766,2.518457844
"3858",23.333,"control","5min",38.2392,2.675697947
"3859",23.448,"control","5min",38.164,2.58808867
"3860",23.563,"control","5min",38.279825,2.681138287
"3861",23.678,"control","5min",38.3421,2.722156577
"3862",23.793,"control","5min",38.231875,2.653170612
"3863",23.908,"control","5min",38.4309,2.836278086
"3864",24.023,"control","5min",38.3093,2.717379159
"3865",24.138,"control","5min",38.472975,2.76914941
"3866",24.253,"control","5min",38.545875,2.717226681
"3867",24.368,"control","5min",38.44825,2.622195041
"3868",24.483,"control","5min",38.609775,2.737261818
"3869",24.598,"control","5min",38.447425,2.596859359
"3870",24.713,"control","5min",38.624875,2.714444303
"3871",24.828,"control","5min",38.6684,2.700551703
"3872",24.943,"control","5min",38.65035,2.661056529
"3873",25.057,"control","5min",38.8581,2.763336321
"3874",25.172,"control","5min",38.686025,2.640215344
"3875",25.287,"control","5min",38.7922,2.754974808
"3876",25.402,"control","5min",38.67155,2.730982429
"3877",25.517,"control","5min",38.57935,2.740945167
"3878",25.632,"control","5min",38.621375,2.832951635
"3879",25.747,"control","5min",38.3418,2.729039683
"3880",25.862,"control","5min",38.402625,2.847100216
"3881",25.977,"control","5min",38.1719,2.766392225
"3882",26.092,"control","5min",38.117375,2.783251507
"3883",26.207,"control","5min",38.139275,2.887485165
"3884",26.322,"control","5min",37.902325,2.765000005
"3885",26.437,"control","5min",38.105,2.952846566
"3886",26.552,"control","5min",37.985525,2.88374181
"3887",26.667,"control","5min",38.0549,2.899736817
"3888",26.782,"control","5min",38.07495,2.946755974
"3889",26.897,"control","5min",37.889675,2.823815867
"3890",27.011,"control","5min",37.944725,2.97465178
"3891",27.126,"control","5min",37.633125,2.827938317
"3892",27.241,"control","5min",37.5645,2.842090254
"3893",27.356,"control","5min",37.449725,2.828517425
"3894",27.471,"control","5min",37.217875,2.678886222
"3895",27.586,"control","5min",37.226575,2.813578968
"3896",27.701,"control","5min",36.9482,2.647660251
"3897",27.816,"control","5min",36.987725,2.75315238
"3898",27.931,"control","5min",36.91815,2.736076477
"3899",28.046,"control","5min",36.756975,2.631504694
"3900",28.161,"control","5min",36.825025,2.804624517
"3901",28.276,"control","5min",36.571475,2.633986039
"3902",28.391,"control","5min",36.607,2.769389065
"3903",28.506,"control","5min",36.52635,2.763938824
"3904",28.621,"control","5min",36.404225,2.796882098
"3905",28.736,"control","5min",36.544225,3.022821801
"3906",28.851,"control","5min",36.410675,2.938519408
"3907",28.966,"control","5min",36.59665,3.116937049
"3908",29.08,"control","5min",36.605475,3.077739959
"3909",29.195,"control","5min",36.619,3.110928224
"3910",29.31,"control","5min",36.82635,3.259547937
"3911",29.425,"control","5min",36.70605,3.16276359
"3912",29.54,"control","5min",36.899425,3.377575401
"3913",29.655,"control","5min",36.8004,3.334168361
"3914",29.77,"control","5min",36.787475,3.395817532
"3915",29.885,"control","5min",36.857975,3.517463781
"3916",30,"control","5min",36.630675,3.398710334
"3917",30.115,"control","5min",36.7411,3.56120026
"3918",30.23,"control","5min",36.580025,3.477031926
"3919",30.345,"control","5min",36.640775,3.560269941
"3920",30.46,"control","5min",36.7151,3.649850523
"3921",30.575,"control","5min",36.571175,3.549508147
"3922",30.69,"control","5min",36.748975,3.740733428
"3923",30.805,"control","5min",36.5724,3.615478359
"3924",30.92,"control","5min",36.633925,3.692301309
"3925",31.034,"control","5min",36.551475,3.708310815
"3926",31.149,"control","5min",36.335175,3.581210517
"3927",31.264,"control","5min",36.44185,3.752635909
"3928",31.379,"control","5min",36.206275,3.566757918
"3929",31.494,"control","5min",36.31125,3.641134849
"3930",31.609,"control","5min",36.246025,3.62219866
"3931",31.724,"control","5min",36.10625,3.516396111
"3932",31.839,"control","5min",36.1644,3.666543138
"3933",31.954,"control","5min",35.8945,3.510930952
"3934",32.069,"control","5min",35.8727,3.631087378
"3935",32.184,"control","5min",35.640275,3.560945566
"3936",32.299,"control","5min",35.415425,3.473486592
"3937",32.414,"control","5min",35.351025,3.579165016
"3938",32.529,"control","5min",35.000175,3.356350076
"3939",32.644,"control","5min",34.943825,3.466273016
"3940",32.759,"control","5min",34.656025,3.337090866
"3941",32.874,"control","5min",34.4586,3.297399546
"3942",32.989,"control","5min",34.440375,3.420651855
"3943",33.103,"control","5min",34.140325,3.255544328
"3944",33.218,"control","5min",34.20825,3.454625611
"3945",33.333,"control","5min",34.02295,3.386565872
"3946",33.448,"control","5min",33.9049,3.405447232
"3947",33.563,"control","5min",33.882325,3.458669032
"3948",33.678,"control","5min",33.686125,3.318225523
"3949",33.793,"control","5min",33.818875,3.48085856
"3950",33.908,"control","5min",33.721025,3.391141514
"3951",34.023,"control","5min",33.8094,3.478173489
"3952",34.138,"control","5min",33.925025,3.536128296
"3953",34.253,"control","5min",33.7709,3.405358375
"3954",34.368,"control","5min",33.9926,3.581133527
"3955",34.483,"control","5min",33.921975,3.436053765
"3956",34.598,"control","5min",34.146875,3.497436007
"3957",34.713,"control","5min",34.289025,3.482186208
"3958",34.828,"control","5min",34.22295,3.352418511
"3959",34.943,"control","5min",34.4447,3.48160134
"3960",35.057,"control","5min",34.33375,3.294553607
"3961",35.172,"control","5min",34.531075,3.355766547
"3962",35.287,"control","5min",34.58765,3.301224188
"3963",35.402,"control","5min",34.58185,3.186425832
"3964",35.517,"control","5min",34.796675,3.294413056
"3965",35.632,"control","5min",34.635225,3.088507639
"3966",35.747,"control","5min",34.8416,3.189012011
"3967",35.862,"control","5min",34.802425,3.095185492
"3968",35.977,"control","5min",34.798925,2.991744021
"3969",36.092,"control","5min",34.96935,3.082134433
"3970",36.207,"control","5min",34.79425,2.883214145
"3971",36.322,"control","5min",34.962125,3.027657023
"3972",36.437,"control","5min",34.819125,2.943033236
"3973",36.552,"control","5min",34.75265,2.888733542
"3974",36.667,"control","5min",34.817175,2.92814086
"3975",36.782,"control","5min",34.647725,2.699318129
"3976",36.897,"control","5min",34.818025,2.800057939
"3977",37.011,"control","5min",34.7306,2.674465138
"3978",37.126,"control","5min",34.7955,2.712932592
"3979",37.241,"control","5min",34.9311,2.807471484
"3980",37.356,"control","5min",34.84895,2.657562958
"3981",37.471,"control","5min",35.1176,2.850077964
"3982",37.586,"control","5min",35.045025,2.695645247
"3983",37.701,"control","5min",35.075275,2.745862875
"3984",37.816,"control","5min",35.089075,2.790857946
"3985",37.931,"control","5min",34.926575,2.68586176
"3986",38.046,"control","5min",35.12095,2.892978321
"3987",38.161,"control","5min",34.998625,2.765167999
"3988",38.276,"control","5min",35.1354,2.890501932
"3989",38.391,"control","5min",35.218325,2.931548919
"3990",38.506,"control","5min",35.11185,2.845087747
"3991",38.621,"control","5min",35.3243,3.040207893
"3992",38.736,"control","5min",35.17895,2.935281417
"3993",38.851,"control","5min",35.350225,3.097138072
"3994",38.966,"control","5min",35.422275,3.119046775
"3995",39.08,"control","5min",35.4549,3.082677689
"3996",39.195,"control","5min",35.780175,3.243548367
"3997",39.31,"control","5min",35.731925,3.097366893
"3998",39.425,"control","5min",36.042825,3.271381143
"3999",39.54,"control","5min",36.11185,3.267081947
"4000",39.655,"control","5min",36.2008,3.268326597
"4001",39.77,"control","5min",36.4909,3.425732702
"4002",39.885,"control","5min",36.42545,3.304231849
"4003",40,"control","5min",36.71045,3.488707778
"4004",40.115,"control","5min",36.677875,3.417090473
"4005",40.23,"control","5min",36.6891,3.362921913
"4006",40.345,"control","5min",36.790125,3.388187449
"4007",40.46,"control","5min",36.6396,3.169689434
"4008",40.575,"control","5min",36.828625,3.270562102
"4009",40.69,"control","5min",36.6683,3.13365289
"4010",40.805,"control","5min",36.710075,3.132948803
"4011",40.92,"control","5min",36.709525,3.160097362
"4012",41.034,"control","5min",36.444025,2.960643262
"4013",41.149,"control","5min",36.5543,3.096137814
"4014",41.264,"control","5min",36.355925,2.932763766
"4015",41.379,"control","5min",36.440225,2.940785433
"4016",41.494,"control","5min",36.513975,2.931570552
"4017",41.609,"control","5min",36.45405,2.761648682
"4018",41.724,"control","5min",36.70445,2.888058432
"4019",41.839,"control","5min",36.560675,2.626991738
"4020",41.954,"control","5min",36.624025,2.597862726
"4021",42.069,"control","5min",36.604975,2.547500458
"4022",42.184,"control","5min",36.471075,2.43333218
"4023",42.299,"control","5min",36.59975,2.578275262
"4024",42.414,"control","5min",36.31305,2.362956966
"4025",42.529,"control","5min",36.29155,2.417007303
"4026",42.644,"control","5min",36.168775,2.304836989
"4027",42.759,"control","5min",36.02675,2.182590528
"4028",42.874,"control","5min",36.1754,2.24624752
"4029",42.989,"control","5min",35.924575,1.964181308
"4030",43.103,"control","5min",36.019275,2.002914412
"4031",43.218,"control","5min",35.922625,1.867828425
"4032",43.333,"control","5min",35.8548,1.7776401
"4033",43.448,"control","5min",36.0086,1.845697452
"4034",43.563,"control","5min",35.784025,1.630520031
"4035",43.678,"control","5min",35.900275,1.729559914
"4036",43.793,"control","5min",35.752325,1.623682191
"4037",43.908,"control","5min",35.70215,1.603518678
"4038",44.023,"control","5min",35.724175,1.684051567
"4039",44.138,"control","5min",35.384625,1.562911244
"4040",44.253,"control","5min",35.448125,1.757469286
"4041",44.368,"control","5min",35.1708,1.686316377
"4042",44.483,"control","5min",35.0619,1.742830238
"4043",44.598,"control","5min",34.919075,1.829433522
"4044",44.713,"control","5min",34.4927,1.697547408
"4045",44.828,"control","5min",34.49845,1.914269545
"4046",44.943,"control","5min",34.142825,1.790277569
"4047",45.057,"control","5min",34.0839,1.912950157
"4048",45.172,"control","5min",33.932275,2.042909928
"4049",45.287,"control","5min",33.561125,1.961301113
"4050",45.402,"control","5min",33.42145,2.198843836
"4051",45.517,"control","5min",32.87155,2.054389454
"4052",45.632,"control","5min",32.6203,2.180203154
"4053",45.747,"control","5min",32.275875,2.218964753
"4054",45.862,"control","5min",31.909225,2.157768511
"4055",45.977,"control","5min",31.845975,2.393898646
"4056",46.092,"control","5min",31.405475,2.259862835
"4057",46.207,"control","5min",31.266875,2.494607654
"4058",46.322,"control","5min",30.93735,2.564091054
"4059",46.437,"control","5min",30.58095,2.587132382
"4060",46.552,"control","5min",30.463825,2.866499955
"4061",46.667,"control","5min",29.938025,2.793976284
"4062",46.782,"control","5min",29.74635,3.112174748
"4063",46.897,"control","5min",29.311825,3.185067527
"4064",47.011,"control","5min",28.88525,3.290134847
"4065",47.126,"control","5min",28.674175,3.547246906
"4066",47.241,"control","5min",28.16225,3.4475585
"4067",47.356,"control","5min",28.049,3.705401298
"4068",47.471,"control","5min",27.700325,3.689976048
"4069",47.586,"control","5min",27.434925,3.774831989
"4070",47.701,"control","5min",27.303125,3.951999555
"4071",47.816,"control","5min",26.899975,3.847746179
"4072",47.931,"control","5min",26.946025,4.105114526
"4073",48.046,"control","5min",26.671475,4.046408385
"4074",48.161,"control","5min",26.6145,4.159280966
"4075",48.276,"control","5min",26.5952,4.289549181
"4076",48.391,"control","5min",26.281225,4.192927551
"4077",48.506,"control","5min",26.444125,4.44214489
"4078",48.621,"control","5min",26.21105,4.314091609
"4079",48.736,"control","5min",26.24115,4.402721255
"4080",48.851,"control","5min",26.213075,4.452196117
"4081",48.966,"control","5min",26.004125,4.365165944
"4082",49.08,"control","5min",26.23435,4.61491258
"4083",49.195,"control","5min",26.0842,4.517512705
"4084",49.31,"control","5min",26.296275,4.708034348
"4085",49.425,"control","5min",26.326475,4.800568949
"4086",49.54,"control","5min",26.23545,4.793217577
"4087",49.655,"control","5min",26.452375,5.062478474
"4088",49.77,"control","5min",26.29555,4.973584166
"4089",49.885,"control","5min",26.5173,5.217232153
"4090",50,"control","5min",26.4823,5.261128671
"4091",50.115,"control","5min",26.4201,5.250276818
"4092",50.23,"control","5min",26.5858,5.460306924
"4093",50.345,"control","5min",26.445325,5.304471777
"4094",50.46,"control","5min",26.6906,5.48517615
"4095",50.575,"control","5min",26.68285,5.426254641
"4096",50.69,"control","5min",26.726375,5.418676527
"4097",50.805,"control","5min",26.860725,5.588745694
"4098",50.92,"control","5min",26.6725,5.442416836
"4099",51.034,"control","5min",26.874475,5.683354397
"4100",51.149,"control","5min",26.8054,5.609209374
"4101",51.264,"control","5min",26.886175,5.663907182
"4102",51.379,"control","5min",27.04395,5.796405806
"4103",51.494,"control","5min",26.9092,5.642813873
"4104",51.609,"control","5min",27.134325,5.930733145
"4105",51.724,"control","5min",27.036675,5.846058079
"4106",51.839,"control","5min",27.134625,5.921945477
"4107",51.954,"control","5min",27.28085,5.973487253
"4108",52.069,"control","5min",27.148275,5.797761523
"4109",52.184,"control","5min",27.366375,6.017681411
"4110",52.299,"control","5min",27.2631,5.891243624
"4111",52.414,"control","5min",27.42985,6.062002645
"4112",52.529,"control","5min",27.581325,6.211219472
"4113",52.644,"control","5min",27.509775,6.211406695
"4114",52.759,"control","5min",27.73345,6.498333712
"4115",52.874,"control","5min",27.57165,6.364695859
"4116",52.989,"control","5min",27.7544,6.524112477
"4117",53.103,"control","5min",27.7576,6.51654628
"4118",53.218,"control","5min",27.573,6.38733467
"4119",53.333,"control","5min",27.672675,6.533396294
"4120",53.448,"control","5min",27.336625,6.281923979
"4121",53.563,"control","5min",27.43985,6.380157414
"4122",53.678,"control","5min",27.31295,6.256217016
"4123",53.793,"control","5min",27.146125,6.073413996
"4124",53.908,"control","5min",27.2196,6.129286132
"4125",54.023,"control","5min",26.9563,5.879047198
"4126",54.138,"control","5min",27.176925,6.029081058
"4127",54.253,"control","5min",27.15285,5.924053994
"4128",54.368,"control","5min",27.2177,5.89635069
"4129",54.483,"control","5min",27.452,6.054164448
"4130",54.598,"control","5min",27.36635,5.915834726
"4131",54.713,"control","5min",27.64455,6.138566719
"4132",54.828,"control","5min",27.556375,6.024829828
"4133",54.943,"control","5min",27.6444,5.986965778
"4134",55.057,"control","5min",27.74225,6.001573508
"4135",55.172,"control","5min",27.630675,5.716851831
"4136",55.287,"control","5min",27.8607,5.781659445
"4137",55.402,"control","5min",27.733075,5.49006806
"4138",55.517,"control","5min",27.798325,5.380046056
"4139",55.632,"control","5min",27.837775,5.294028672
"4140",55.747,"control","5min",27.712825,5.017868093
"4141",55.862,"control","5min",27.9349,5.067129223
"4142",55.977,"control","5min",27.871,4.769596796
"4143",56.092,"control","5min",28.054,4.705981747
"4144",56.207,"control","5min",28.189975,4.584314649
"4145",56.322,"control","5min",28.1511,4.338656334
"4146",56.437,"control","5min",28.405375,4.396265712
"4147",56.552,"control","5min",28.242,4.097697733
"4148",56.667,"control","5min",28.42745,4.078843892
"4149",56.782,"control","5min",28.504375,3.920097364
"4150",56.897,"control","5min",28.49945,3.697425496
"4151",57.011,"control","5min",28.82395,3.710840097
"4152",57.126,"control","5min",28.682525,3.407095929
"4153",57.241,"control","5min",28.921825,3.37391264
"4154",57.356,"control","5min",28.961175,3.194722746
"4155",57.471,"control","5min",29.031875,3.067034737
"4156",57.586,"control","5min",29.402225,3.090054953
"4157",57.701,"control","5min",29.37145,2.894616785
"4158",57.816,"control","5min",29.802125,2.929935486
"4159",57.931,"control","5min",29.929975,2.795000407
"4160",58.046,"control","5min",30.102525,2.684914832
"4161",58.161,"control","5min",30.4147,2.633945202
"4162",58.276,"control","5min",30.2958,2.462721754
"4163",58.391,"control","5min",30.569175,2.430985949
"4164",58.506,"control","5min",30.354225,2.250333509
"4165",58.621,"control","5min",30.2778,2.077888513
"4166",58.736,"control","5min",30.287675,1.915089138
"4167",58.851,"control","5min",30.079675,1.738230042
"4168",58.966,"control","5min",30.338475,1.657712418
"4169",59.08,"control","5min",30.256925,1.593609861
"4170",59.195,"control","5min",30.48435,1.558393397
"4171",59.31,"control","5min",30.74755,1.549031533
"4172",59.425,"control","5min",30.820025,1.610478144
"4173",59.54,"control","5min",31.24985,1.600590713
"4174",59.655,"control","5min",31.24245,1.74043639
"4175",59.77,"control","5min",31.5188,1.751511087
"4176",59.885,"control","5min",31.6015,1.735519678
"4177",60,"control","5min",31.44645,1.732067961
"4178",60.115,"control","5min",31.583175,1.530805298
"4179",60.23,"control","5min",31.318125,1.60363449
"4180",60.345,"control","5min",31.353575,1.464122746
"4181",60.46,"control","5min",31.136825,1.43844054
"4182",60.575,"control","5min",30.825225,1.447727776
"4183",60.69,"control","5min",30.817325,1.260756744
"4184",60.805,"control","5min",30.503175,1.399276641
"4185",60.92,"control","5min",30.60345,1.261778157
"4186",61.034,"control","5min",30.51065,1.31246516
"4187",61.149,"control","5min",30.42195,1.373278338
"4188",61.264,"control","5min",30.537125,1.322784271
"4189",61.379,"control","5min",30.3389,1.530391529
"4190",61.494,"control","5min",30.624875,1.530639459
"4191",61.609,"control","5min",30.624275,1.689032247
"4192",61.724,"control","5min",30.640075,1.825580097
"4193",61.839,"control","5min",30.768275,1.839898941
"4194",61.954,"control","5min",30.449075,1.950865301
"4195",62.069,"control","5min",30.552025,1.825725565
"4196",62.184,"control","5min",30.251925,1.817703165
"4197",62.299,"control","5min",30.023125,1.749933893
"4198",62.414,"control","5min",29.901425,1.600973531
"4199",62.529,"control","5min",29.4805,1.51922626
"4200",62.644,"control","5min",29.59265,1.276222803
"4201",62.759,"control","5min",29.3113,1.111842657
"4202",62.874,"control","5min",29.2678,0.888286533
"4203",62.989,"control","5min",29.16985,0.699980319
"4204",63.103,"control","5min",28.829075,0.590469527
"4205",63.218,"control","5min",28.862525,0.629740104
"4206",63.333,"control","5min",28.434525,0.65180593
"4207",63.448,"control","5min",28.314125,0.840718774
"4208",63.563,"control","5min",28.031225,1.054887175
"4209",63.678,"control","5min",27.5838,1.234720941
"4210",63.793,"control","5min",27.449925,1.601209585
"4211",63.908,"control","5min",26.897825,1.7350556
"4212",64.023,"control","5min",26.71385,1.966727044
"4213",64.138,"control","5min",26.298725,2.114878218
"4214",64.253,"control","5min",25.944175,2.145749784
"4215",64.368,"control","5min",25.868425,2.401726999
"4216",64.483,"control","5min",25.460775,2.416317547
"4217",64.598,"control","5min",25.57065,2.72327792
"4218",64.713,"control","5min",25.439475,2.875620938
"4219",64.828,"control","5min",25.37825,2.959377969
"4220",64.943,"control","5min",25.481425,3.151171636
"4221",65.057,"control","5min",25.267025,2.994104741
"4222",65.172,"control","5min",25.438325,3.13255494
"4223",65.287,"control","5min",25.3064,2.989143437
"4224",65.402,"control","5min",25.298925,2.891612492
"4225",65.517,"control","5min",25.5115,2.888299876
"4226",65.632,"control","5min",25.411125,2.699254916
"4227",65.747,"control","5min",25.706575,2.794769486
"4228",65.862,"control","5min",25.6929,2.720034126
"4229",65.977,"control","5min",25.864,2.740685224
"4230",66.092,"control","5min",26.0726,2.742330762
"4231",66.207,"control","5min",25.9431,2.564426154
"4232",66.322,"control","5min",26.18065,2.597013688
"4233",66.437,"control","5min",25.93985,2.417272588
"4234",66.552,"control","5min",25.8851,2.446234239
"4235",66.667,"control","5min",25.768625,2.445898179
"4236",66.782,"control","5min",25.422975,2.367565681
"4237",66.897,"control","5min",25.5995,2.46527754
"4238",67.011,"control","5min",25.392725,2.363325739
"4239",67.126,"control","5min",25.56775,2.433792792
"4240",67.241,"control","5min",25.628425,2.455810875
"4241",67.356,"control","5min",25.492425,2.460140836
"4242",67.471,"control","5min",25.763025,2.629373463
"4243",67.586,"control","5min",25.6003,2.583336545
"4244",67.701,"control","5min",25.839375,2.718429787
"4245",67.816,"control","5min",25.84625,2.726608825
"4246",67.931,"control","5min",25.819275,2.689690722
"4247",68.046,"control","5min",26.09145,2.847047158
"4248",68.161,"control","5min",25.872725,2.715197055
"4249",68.276,"control","5min",26.117675,2.875653646
"4250",68.391,"control","5min",26.0563,2.837884685
"4251",68.506,"control","5min",26.03215,2.802838922
"4252",68.621,"control","5min",26.19615,2.996668713
"4253",68.736,"control","5min",25.99145,2.929260991
"4254",68.851,"control","5min",26.30545,3.235978215
"4255",68.966,"control","5min",26.30985,3.298395693
"4256",69.08,"control","5min",26.436975,3.426127129
"4257",69.195,"control","5min",26.616875,3.676232827
"4258",69.31,"control","5min",26.4876,3.58552612
"4259",69.425,"control","5min",26.6945,3.793837576
"4260",69.54,"control","5min",26.50535,3.560032253
"4261",69.655,"control","5min",26.513,3.464950261
